Car_Name,Present_Price,Selling_Price,City,Year,Kms_Driven,Fuel_Type,HorsePower,Transmission,Certified,Seller_Type,Distance2
BMW 7 Series 4th (E65) Generation 2008 745Li,PKR 58 lacs,5800000,Islamabad,2008,"100,000km",Petrol,4400cc,Automatic,Not Certified,Customer,100000
BMW 7 Series 5th (F01) Generation 2010 740Li,PKR 1.2 crore,12000000,Karachi,2010,"70,000km",Petrol,3000cc,Automatic,Not Certified,Customer,70000
BMW 7 Series 5th (F01) Generation 2014 ,PKR 99.5 lacs,9950000,Lahore,2014,"102,000km",Petrol,500cc,Automatic,Not Certified,Customer,102000
BMW 7 Series 5th (F01) Generation 2014 ActiveHybrid 7,PKR 2 crore,20000000,Rawalpindi,2014,"114,000km",Hybrid,3000cc,Automatic,Not Certified,Customer,114000
BMW X1  2017 SE,PKR 76 lacs,7600000,Multan,2017,"69,000km",Petrol,2000cc,Automatic,Not Certified,Customer,69000
BMW X1  2017 sDrive18i,PKR 85 lacs,8500000,Islamabad,2017,"48,000km",Petrol,1500cc,Automatic,Not Certified,Customer,48000
BMW X1  2018 ,PKR 77.5 lacs,7750000,Karachi,2018,"42,000km",Petrol,1500cc,Automatic,Not Certified,Customer,42000
BMW X1  2018 sDrive18i,PKR 89 lacs,8900000,Lahore,2018,"49,600km",Petrol,1500cc,Automatic,Not Certified,Customer,49600
BMW X2  2019 sDrive18i,PKR 1.58 crore,15800000,Karachi,2019,"91,159km",Petrol,1500cc,Automatic,Not Certified,Customer,91159
BMW X3 Series  2005 ,PKR 34 lacs,3400000,Islamabad,2005,"161,300km",Petrol,2500cc,Automatic,Not Certified,Customer,161300
BMW X5 Series  2004 3.0i,PKR 45 lacs,4500000,Lahore,2004,"142,922km",Petrol,3000cc,Automatic,Not Certified,PakWheels,142922
BMW X5 Series  2005 3.0i,PKR 39.9 lacs,3990000,Karachi,2005,"150,000km",Petrol,3000cc,Automatic,Not Certified,Customer,150000
BMW X5 Series  2008 xDrive35i,PKR 1.12 crore,11200000,Lahore,2008,"90,000km",Petrol,3000cc,Automatic,Not Certified,Customer,90000
BMW X5 Series  2010 xDrive30d,PKR 85 lacs,8500000,Islamabad,2010,"110,000km",Diesel,3500cc,Automatic,Not Certified,Customer,110000
BMW X5 Series  2012 xDrive50i,PKR 1.79 crore,17900000,Karachi,2012,"69,300km",Petrol,4400cc,Automatic,Not Certified,Customer,69300
BMW X7  2023 xDrive40i,PKR 15 crore,150000000,Lahore,2023,100km,Petrol,3000cc,Automatic,Not Certified,Customer,100
BMW i3  2013 ,PKR 45 lacs,4500000,Islamabad,2013,"95,000km",Petrol,1500cc,Manual,Not Certified,Customer,95000
BMW i4  2022 M50,PKR 3.8 crore,38000000,Islamabad,2022,"14,000km",Electric,84.0kWh,Automatic,Not Certified,Customer,14000
BMW i4  2022 eDrive40,PKR 2.9 crore,29000000,Lahore,2022,"22,000km",Electric,80.7kWh,Automatic,Not Certified,Customer,22000
BMW i5  2024 ,PKR 4.86 crore,48600000,Islamabad,2024,200km,Electric,85.0kWh,Automatic,Not Certified,Customer,200
BMW i5  2024 eDrive40 M Sport,PKR 5.4 crore,54000000,Lahore,2024,355km,Electric,81.2kWh,Automatic,Certified,PakWheels,355
BMW i8  2019 Coupe,PKR 4 crore,40000000,Islamabad,2019,"5,300km",Hybrid,1500cc,Automatic,Not Certified,Customer,5300
BMW iX  2021 ,PKR 4 crore,40000000,Karachi,2021,"9,000km",Electric,76.6kWh,Automatic,Not Certified,Customer,9000
BMW iX  2021 xDrive40,PKR 3.35 crore,33500000,Karachi,2021,"3,600km",Electric,71.0kWh,Automatic,Not Certified,Customer,3600
BMW iX  2022 xDrive40,PKR 3.99 crore,39900000,Karachi,2022,"1,000km",Electric,77.0kWh,Automatic,Not Certified,Customer,1000
BMW iX  2022 xDrive50,PKR 5.25 crore,52500000,Lahore,2022,"13,561km",Electric,105.0kWh,Automatic,Certified,Customer,13561
BMW iX  2023 xDrive40,PKR 3.7 crore,37000000,Lahore,2023,"8,000km",Electric,76.6kWh,Automatic,Not Certified,Customer,8000
BMW iX  2024 xDrive40,PKR 4.5 crore,45000000,Lahore,2024,1km,Electric,75.0kWh,Automatic,Not Certified,Customer,1
BMW iX3  2021 M Sport,PKR 2.35 crore,23500000,Islamabad,2021,"1,000km",Electric,73.0kWh,Automatic,Not Certified,Customer,1000
BMW iX3  2022 M Sport,PKR 3.25 crore,32500000,Lahore,2022,"6,990km",Electric,77.0kWh,Automatic,Not Certified,Customer,6990
BYD Dolphin  1995 ,PKR 8.7 lacs,869999,Lahore,1995,"150,000km",Petrol,1500cc,Manual,Not Certified,Customer,150000
BYD Seal  2023 ,PKR 1.99 crore,19900000,Lahore,2023,700km,Electric,82.6kWh,Automatic,Not Certified,Customer,700
Bentley Continental Gt  2005 Speed,PKR 3 crore,30000000,Islamabad,2005,"60,000km",Petrol,6000cc,Automatic,Not Certified,Customer,60000
Bentley Other  2007 ,PKR 1.05 crore,10500000,Islamabad,2007,"33,796km",Petrol,6100cc,Automatic,Not Certified,Customer,33796
Buick Electra  2024 ,PKR 77 lacs,7700000,Lahore,2024,"4,300km",Petrol,2000cc,Automatic,Not Certified,Customer,4300
Buick Roadmaster  1962 ,PKR 12 lacs,1200000,Karachi,1962,"120,000km",Diesel,3400cc,Manual,Not Certified,Customer,120000
Cadillac Cts  2007 V,PKR 95 lacs,9500000,Lahore,2007,"85,000km",Petrol,5500cc,Automatic,Not Certified,Customer,85000
Changan A800  2021 ,PKR 30 lacs,3000000,Lahore,2021,"17,500km",Petrol,1300cc,Automatic,Not Certified,Customer,17500
Changan Alsvin  2020 ,PKR 31.85 lacs,3185000,Karachi,2020,"78,000km",Petrol,1300cc,Automatic,Not Certified,Customer,78000
Changan Alsvin  2021 1.3L MT Comfort,PKR 33.5 lacs,3350000,MianChannu,2021,"21,000km",Petrol,1300cc,Manual,Not Certified,Customer,21000
Changan Alsvin  2021 1.5L DCT Comfort,PKR 38.5 lacs,3850000,Jhelum,2021,"45,000km",Petrol,1500cc,Automatic,Not Certified,Customer,45000
Changan Alsvin  2021 1.5L DCT Lumiere,PKR 40 lacs,4000000,Wahcantt,2021,"50,000km",Petrol,1500cc,Automatic,Not Certified,Customer,50000
Changan Alsvin  2022 ,PKR 40.9 lacs,4090000,Rawalpindi,2022,"45,000km",Petrol,1500cc,Automatic,Not Certified,Customer,45000
Changan Alsvin  2022 1.3L MT Comfort,PKR 34.5 lacs,3450000,Karachi,2022,"1,200km",Petrol,1300cc,Manual,Not Certified,Customer,1200
Changan Alsvin  2022 1.5L DCT Comfort,PKR 40 lacs,4000000,Lahore,2022,"2,785km",Petrol,1500cc,Automatic,Not Certified,Customer,2785
Changan Alsvin  2022 1.5L DCT Lumiere,PKR 43 lacs,4300000,Bahawalpur,2022,14km,Petrol,1500cc,Automatic,Not Certified,Customer,14
Changan Alsvin  2022 Black Edition,PKR 34.9 lacs,3490000,Lahore,2022,"30,000km",Petrol,1500cc,Automatic,Not Certified,Customer,30000
Changan Alsvin  2023 ,PKR 35 lacs,3500000,Larkana,2023,1km,Petrol,1300cc,Manual,Not Certified,Customer,1
Changan Alsvin  2023 1.3L MT Comfort,PKR 34 lacs,3400000,Lahore,2023,"24,000km",Petrol,1300cc,Manual,Not Certified,Customer,24000
Changan Alsvin  2023 1.5L DCT Lumiere,PKR 44 lacs,4400000,Islamabad,2023,"10,500km",Petrol,1500cc,Automatic,Not Certified,Customer,10500
Changan Alsvin  2024 1.3L MT Comfort,PKR 38.3 lacs,3829999,Lahore,2024,"3,000km",Petrol,1300cc,Manual,Not Certified,Customer,3000
Changan Alsvin  2024 1.5L DCT Comfort,PKR 44 lacs,4400000,Rawalpindi,2024,"22,500km",Petrol,1500cc,Automatic,Not Certified,Customer,22500
Changan Alsvin  2024 1.5L DCT Lumiere,PKR 44.75 lacs,4475000,Karachi,2024,"7,300km",Petrol,1500cc,Automatic,Not Certified,Customer,7300
Changan Alsvin  2024 Black Edition,PKR 45.74 lacs,4574000,Lahore,2024,30km,Petrol,1500cc,Automatic,Not Certified,Customer,30
Changan CX70T  2022 ,PKR 75 lacs,7500000,Lahore,2022,"26,000km",Petrol,1500cc,Automatic,Not Certified,Customer,26000
Changan Gilgit  2004 ,PKR 5.9 lacs,590000,Swabi,2004,"2,067km",Diesel,800cc,Manual,Not Certified,Customer,2067
Changan Gilgit  2005 ,PKR 6 lacs,600000,Mardan,2005,"200,000km",Petrol,800cc,Manual,Not Certified,Customer,200000
Changan Gilgit  2006 Base Grade,PKR 8.5 lacs,850000,Bhakkar,2006,"75,000km",Petrol,800cc,Manual,Not Certified,Customer,75000
Changan Kaghan XL  2022 ,PKR 25 lacs,2500000,Okara,2022,"49,000km",Petrol,1300cc,Manual,Not Certified,Customer,49000
Changan Kalam  2006 ,PKR 6.2 lacs,620000,Chakwal,2006,"75,820km",Petrol,1000cc,Manual,Not Certified,Customer,75820
Changan Kalash  2004 ,PKR 8.5 lacs,850000,Rawalpindi,2004,"76,000km",Petrol,800cc,Manual,Not Certified,Customer,76000
Changan Kalash  2006 ,PKR 2.5 lacs,250000,Karachi,2006,"500,000km",Petrol,800cc,Manual,Not Certified,Customer,500000
Changan Karvaan  2006 ,PKR 6.25 lacs,625000,Islamabad,2006,"250,000km",Petrol,1000cc,Manual,Not Certified,Customer,250000
Changan Karvaan  2017 ,PKR 12.35 lacs,1235000,Lahore,2017,"135,000km",Petrol,660cc,Automatic,Not Certified,Customer,135000
Changan Karvaan  2019 ,PKR 18.5 lacs,1850000,Lahore,2019,"60,200km",Petrol,1000cc,Manual,Not Certified,Customer,60200
Changan Karvaan  2019 Base Model 1.0,PKR 23.5 lacs,2350000,Quetta,2019,"33,868km",Petrol,1000cc,Manual,Not Certified,Customer,33868
Changan Karvaan  2020 ,PKR 21.58 lacs,2158000,Karachi,2020,"59,000km",Petrol,1000cc,Manual,Not Certified,Customer,59000
Changan Karvaan  2020 Base Model 1.0,PKR 23 lacs,2300000,Islamabad,2020,"38,000km",Petrol,1000cc,Manual,Not Certified,Customer,38000
Changan Karvaan  2020 Plus,PKR 21.8 lacs,2180000,Lalamusa,2020,"50,000km",Petrol,1000cc,Manual,Not Certified,Customer,50000
Changan Karvaan  2020 Plus 1.2,PKR 23.25 lacs,2325000,Karachi,2020,"40,000km",Petrol,1200cc,Manual,Not Certified,Customer,40000
Changan Karvaan  2021 ,PKR 26 lacs,2600000,Rawalpindi,2021,"15,000km",Petrol,1000cc,Manual,Not Certified,Customer,15000
Changan Karvaan  2021 Base Model 1.0,PKR 26.26 lacs,2626000,Quetta,2021,"9,226km",Petrol,1000cc,Manual,Not Certified,Customer,9226
Changan Karvaan  2021 Plus,PKR 27.3 lacs,2730000,Bahawalpur,2021,"13,000km",Petrol,1000cc,Manual,Not Certified,Customer,13000
Changan Karvaan  2021 Plus 1.2,PKR 31.6 lacs,3160000,Islamabad,2021,10km,Petrol,1200cc,Manual,Not Certified,Customer,10
Changan Karvaan  2022 ,PKR 26.5 lacs,2650000,Vehari,2022,"44,000km",Petrol,1000cc,Manual,Not Certified,Customer,44000
Changan Karvaan  2022 Base Model 1.0,PKR 27 lacs,2700000,Multan,2022,"24,000km",Petrol,1000cc,Manual,Not Certified,Customer,24000
Changan Karvaan  2022 Plus,PKR 29.75 lacs,2975000,Islamabad,2022,"9,168km",Petrol,1000cc,Manual,Certified,PakWheels,9168
Changan Karvaan  2022 Plus 1.2,PKR 25.7 lacs,2570000,Kharian,2022,"30,000km",Petrol,1200cc,Manual,Not Certified,Customer,30000
Changan Karvaan  2023 Base Model 1.0,PKR 27 lacs,2700000,Lahore,2023,"15,000km",Petrol,1000cc,Manual,Not Certified,Customer,15000
Changan Karvaan  2023 Plus,PKR 29.5 lacs,2950000,Sargodha,2023,258km,Petrol,1000cc,Manual,Not Certified,Customer,258
Changan Karvaan  2024 Plus 1.2,PKR 33 lacs,3300000,Pasrur,2024,"2,000km",Petrol,1200cc,Manual,Not Certified,Customer,2000
Changan M8  2020 Base Model 1.0,PKR 14.25 lacs,1425000,Okara,2020,"83,000km",Petrol,1000cc,Manual,Not Certified,Customer,83000
Changan M9  2019 Base Model 1.0,PKR 16.85 lacs,1685000,Abbottabad,2019,"70,000km",Petrol,1000cc,Manual,Not Certified,Customer,70000
Changan M9  2020 ,PKR 19 lacs,1900000,Hyderabad,2020,"60,000km",Petrol,1000cc,Manual,Not Certified,Customer,60000
Changan M9  2020 Base Model 1.0,PKR 18.8 lacs,1880000,Mandibahauddin,2020,"55,000km",Petrol,999cc,Manual,Not Certified,Customer,55000
Changan M9  2021 Base Model 1.0,PKR 22.9 lacs,2290000,Sialkot,2021,"13,000km",Petrol,999cc,Manual,Not Certified,Customer,13000
Changan M9  2022 Base Model 1.0,PKR 18.2 lacs,1820000,Vehari,2022,"61,000km",Petrol,999cc,Manual,Not Certified,Customer,61000
Changan M9  2024 Base Model 1.0,PKR 21.79 lacs,2179000,Karachi,2024,15km,Petrol,999cc,Manual,Not Certified,Customer,15
Changan Oshan X7  2022 Comfort,PKR 80 lacs,8000000,Lahore,2022,"27,000km",Petrol,1500cc,Automatic,Not Certified,Customer,27000
Changan Oshan X7  2022 FutureSense,PKR 85 lacs,8500000,Islamabad,2022,"55,215km",Petrol,1500cc,Automatic,Not Certified,PakWheels,55215
Changan Oshan X7  2023 Comfort,PKR 81.5 lacs,8150000,Lahore,2023,"7,700km",Petrol,1500cc,Automatic,Not Certified,Customer,7700
Changan Oshan X7  2023 FutureSense,PKR 90 lacs,9000000,Karachi,2023,"6,300km",Petrol,1500cc,Automatic,Not Certified,Customer,6300
Changan Oshan X7  2024 Comfort,PKR 86.9 lacs,8690000,Multan,2024,"3,000km",Petrol,1500cc,Automatic,Not Certified,Customer,3000
Changan Oshan X7  2024 FutureSense,PKR 96 lacs,9600000,Karachi,2024,"3,000km",Petrol,1500cc,Automatic,Not Certified,Customer,3000
Changan Oshan X7  2024 FutureSense 7 Seat,PKR 93 lacs,9300000,Hyderabad,2024,"6,000km",Petrol,1500cc,Automatic,Not Certified,Customer,6000
Chery QQ  2005 ,PKR 7.5 lacs,750000,Lahore,2005,"203,088km",Petrol,660cc,Automatic,Not Certified,PakWheels,203088
Chery QQ  2006 ,PKR 6.5 lacs,650000,Lahore,2006,"69,357km",Petrol,800cc,Manual,Not Certified,Customer,69357
Chery QQ  2006 0.8 Comfortable,PKR 8.75 lacs,875000,Rawalpindi,2006,120km,Petrol,800cc,Automatic,Not Certified,Customer,120
Chery QQ  2006 0.8 Standard,PKR 7.25 lacs,725000,Islamabad,2006,"80,000km",Petrol,800cc,Manual,Not Certified,Customer,80000
Chery Tiggo 4 Pro  2022 DEX Plus 1.5T,PKR 64 lacs,6400000,Multan,2022,"3,700km",Petrol,1498cc,Automatic,Not Certified,Customer,3700
Chery Tiggo 4 Pro  2023 DEX Plus 1.5T,PKR 63.75 lacs,6375000,Faisalabad,2023,"10,000km",Petrol,1500cc,Automatic,Not Certified,Customer,10000
Chery Tiggo 8 Pro  2022 1.6 DEX Plus,PKR 91 lacs,9100000,Karachi,2022,"9,000km",Petrol,1600cc,Automatic,Not Certified,Customer,9000
Chery Tiggo 8 Pro  2023 1.6 DEX Plus,PKR 96 lacs,9600000,Islamabad,2023,"7,000km",Petrol,1600cc,Automatic,Not Certified,Customer,7000
Chery Tiggo 8 Pro  2024 ,PKR 95 lacs,9500000,Karachi,2024,"2,300km",Petrol,1800cc,Automatic,Not Certified,Customer,2300
Chery Tiggo 8 Pro  2024 1.6 DEX Plus,PKR 97 lacs,9700000,Rawalpindi,2024,"3,500km",Petrol,1600cc,Automatic,Not Certified,Customer,3500
Chevrolet Aveo  2007 ,PKR 13.5 lacs,1350000,Islamabad,2007,"200,000km",Petrol,1500cc,Manual,Not Certified,Customer,200000
Chevrolet Aveo  2008 ,PKR 18.2 lacs,1820000,Faisalabad,2008,"81,000km",Petrol,1500cc,Manual,Not Certified,Customer,81000
Chevrolet Caprice  1983 ,PKR 40 lacs,4000000,Karachi,1983,56km,Petrol,5000cc,Automatic,Not Certified,Customer,56
Chevrolet Caprice  1985 PPV,PKR 17.5 lacs,1750000,Islamabad,1985,"12,345km",Petrol,123cc,Automatic,Not Certified,Customer,12345
Chevrolet Caprice  1987 ,PKR 29.5 lacs,2950000,Karachi,1987,"69,000km",Petrol,5700cc,Automatic,Not Certified,Customer,69000
Chevrolet Colorado  2008 ,PKR 72 lacs,7200000,Karachi,2008,"126,394km",Diesel,3000cc,Automatic,Not Certified,Customer,126394
Chevrolet Corvette  2006 ,PKR 6.85 lacs,685000,Karachi,2006,"133,000km",Petrol,1000cc,Manual,Not Certified,Customer,133000
Chevrolet Exclusive  2003 ,PKR 6.9 lacs,690000,Islamabad,2003,"100,000km",Petrol,660cc,Automatic,Not Certified,Customer,100000
Chevrolet Exclusive  2004 ,PKR 7.6 lacs,760000,Peshawar,2004,"12,345km",Petrol,660cc,Automatic,Not Certified,Customer,12345
Chevrolet Exclusive  2004 LS 0.8,PKR 8 lacs,800000,Bhakkar,2004,"150,000km",Petrol,800cc,Manual,Not Certified,Customer,150000
Chevrolet Exclusive  2005 ,PKR 9.7 lacs,969999,Islamabad,2005,"74,000km",Petrol,1000cc,Automatic,Not Certified,Customer,74000
Chevrolet Exclusive  2005 LS 0.8,PKR 11 lacs,1100000,Lahore,2005,16km,Petrol,800cc,Manual,Not Certified,Customer,16
Chevrolet Exclusive  2008 ,PKR 11.95 lacs,1195000,Lahore,2008,"94,000km",Petrol,800cc,Manual,Not Certified,Customer,94000
Chevrolet Impala  1960 ,PKR 1.5 crore,15000000,Lahore,1960,"100,000km",Petrol,5700cc,Automatic,Not Certified,Customer,100000
Chevrolet Joy  2004 ,PKR 9.2 lacs,919999,Abbottabad,2004,"145,000km",Petrol,800cc,Automatic,Not Certified,Customer,145000
Chevrolet Joy  2006 ,PKR 7.9 lacs,790000,Lahore,2006,"140,000km",Petrol,1000cc,Manual,Not Certified,Customer,140000
Chevrolet Joy  2006 1.0,PKR 9.3 lacs,930000,Lahore,2006,"150,000km",Petrol,1000cc,Manual,Not Certified,Customer,150000
Chevrolet Joy  2007 ,PKR 14.5 lacs,1450000,Karachi,2007,"141,000km",Petrol,1000cc,Manual,Not Certified,Customer,141000
Chevrolet Joy  2007 1.0,PKR 9.5 lacs,950000,Okara,2007,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Chevrolet Joy  2008 ,PKR 14 lacs,1400000,Islamabad,2008,"36,000km",Petrol,1000cc,Manual,Not Certified,Customer,36000
Chevrolet Joy  2008 1.0,PKR 11.5 lacs,1150000,Islamabad,2008,"134,000km",Petrol,1000cc,Manual,Not Certified,Customer,134000
Chevrolet Joy  2008 1.0 CNG,PKR 12.5 lacs,1250000,Islamabad,2008,"44,000km",Petrol,1000cc,Manual,Not Certified,Customer,44000
Chevrolet Joy  2009 ,PKR 11.5 lacs,1150000,Karachi,2009,"132,800km",Petrol,1000cc,Manual,Not Certified,Customer,132800
Chevrolet Joy  2009 1.0,PKR 12.5 lacs,1250000,Islamabad,2009,"132,966km",Petrol,1000cc,Manual,Not Certified,Customer,132966
Chevrolet Joy  2009 1.0 CNG,PKR 9.75 lacs,975000,Lahore,2009,"109,000km",Petrol,1000cc,Manual,Not Certified,Customer,109000
Chevrolet Matiz  2008 ,PKR 12.5 lacs,1250000,MianWali,2008,"130,000km",Petrol,1000cc,Manual,Not Certified,Customer,130000
Chevrolet Optra  2004 ,PKR 10.5 lacs,1050000,Other,2004,"95,500km",Petrol,1500cc,Automatic,Not Certified,Customer,95500
Chevrolet Optra  2005 ,PKR 19.5 lacs,1950000,Lahore,2005,"175,000km",Petrol,1600cc,Manual,Not Certified,Customer,175000
Chevrolet Optra  2005 1.4,PKR 16.2 lacs,1620000,Islamabad,2005,"236,000km",Petrol,1400cc,Manual,Not Certified,Customer,236000
Chevrolet Optra  2005 1.6 Automatic,PKR 17.5 lacs,1750000,Islamabad,2005,"119,000km",Petrol,1600cc,Automatic,Not Certified,Customer,119000
Chevrolet Optra  2006 ,PKR 12.7 lacs,1270000,Faisalabad,2006,"1,000km",Petrol,1500cc,Automatic,Not Certified,Customer,1000
Chevrolet Optra  2006 1.6 Automatic,PKR 17.6 lacs,1760000,Lahore,2006,"180,000km",Petrol,1600cc,Automatic,Not Certified,Customer,180000
Chevrolet Optra  2007 ,PKR 12.5 lacs,1250000,Lahore,2007,"110,000km",Petrol,1600cc,Manual,Not Certified,Customer,110000
Chevrolet Optra  2007 1.6 Automatic,PKR 15.5 lacs,1550000,Lahore,2007,"132,000km",Petrol,1600cc,Automatic,Not Certified,Customer,132000
Chevrolet Optra  2008 ,PKR 22 lacs,2200000,Lahore,2008,"100,000km",Petrol,1500cc,Automatic,Not Certified,Customer,100000
Chevrolet Silverado  1994 ,PKR 28 lacs,2800000,Karachi,1994,"111,234km",Petrol,5800cc,Automatic,Not Certified,Customer,111234
Chevrolet Silverado  2016 LTZ,PKR 1.5 crore,15000000,Lahore,2016,"100,000km",Petrol,5300cc,Automatic,Not Certified,Customer,100000
Chevrolet Spark  2009 ,PKR 13 lacs,1300000,Islamabad,2009,"98,500km",Petrol,800cc,Manual,Not Certified,Customer,98500
Chevrolet Spark  2012 ,PKR 16.5 lacs,1650000,Islamabad,2012,"140,000km",Petrol,1000cc,Manual,Not Certified,Customer,140000
Chrysler 300 C  2007 ,PKR 85 lacs,8500000,Islamabad,2007,"64,326km",Petrol,3000cc,Automatic,Not Certified,PakWheels,64326
Chrysler 300 C  2007 SRT,PKR 1.05 crore,10500000,Gujranwala,2007,"38,000km",Petrol,6063cc,Automatic,Not Certified,Customer,38000
DFSK C37  2013 ,PKR 11.5 lacs,1150000,Faisalabad,2013,123km,Petrol,1300cc,Manual,Not Certified,Customer,123
DFSK Convoy  2020 ,PKR 22.8 lacs,2280000,Rawalpindi,2020,"60,000km",Petrol,1000cc,Manual,Not Certified,Customer,60000
DFSK Convoy  2021 ,PKR 20 lacs,2000000,Islamabad,2021,"7,111km",Petrol,1000cc,Manual,Not Certified,PakWheels,7111
DFSK Glory 580  2020 1.8 CVT,PKR 42 lacs,4200000,Islamabad,2020,"99,000km",Petrol,1800cc,Automatic,Not Certified,Customer,99000
DFSK Glory 580  2020 Pro,PKR 46.95 lacs,4695000,Rawalpindi,2020,"60,000km",Petrol,1500cc,Automatic,Not Certified,Customer,60000
DFSK Glory 580  2021 ,PKR 50 lacs,5000000,Lahore,2021,"31,000km",Petrol,1500cc,Automatic,Not Certified,Customer,31000
DFSK Glory 580  2021 1.5 CVT,PKR 58.5 lacs,5850000,Gujranwala,2021,5km,Petrol,1500cc,Automatic,Not Certified,Customer,5
DFSK Glory 580  2021 Pro,PKR 65 lacs,6500000,Islamabad,2021,"4,698km",Petrol,1500cc,Automatic,Not Certified,Customer,4698
DFSK Glory 580  2022 ,PKR 50 lacs,5000000,Lahore,2022,"72,870km",Petrol,1500cc,Automatic,Not Certified,Customer,72870
DFSK Glory 580  2022 Pro,PKR 62 lacs,6200000,Faisalabad,2022,"5,400km",Petrol,1500cc,Automatic,Not Certified,Customer,5400
DFSK Glory 580  2023 1.8 CVT,PKR 68 lacs,6800000,Chishtian,2023,"3,000km",Petrol,1800cc,Automatic,Not Certified,Customer,3000
DFSK Glory 580  2023 Pro,PKR 65 lacs,6500000,Gujranwala,2023,"12,000km",Petrol,1500cc,Automatic,Not Certified,Customer,12000
DFSK Glory 580  2024 Pro,PKR 69.25 lacs,6925000,Gujranwala,2024,10km,Petrol,1500cc,Automatic,Not Certified,Customer,10
DFSK Rustom  2021 ,PKR 17 lacs,1700000,Islamabad,2021,"109,310km",Petrol,1000cc,Manual,Not Certified,Customer,109310
Daehan Shehzore  1976 ,PKR 15 lacs,1500000,Lahore,1976,"99,999km",Diesel,2400cc,Manual,Not Certified,Customer,99999
Daehan Shehzore  2018 Pickup 2.6,PKR 20.5 lacs,2050000,Rawalpindi,2018,"115,000km",Diesel,2600cc,Manual,Not Certified,Customer,115000
Daehan Shehzore  2019 Pickup 2.6,PKR 26 lacs,2600000,Sahiwal,2019,"300,000km",Diesel,2600cc,Manual,Not Certified,Customer,300000
Daewoo Cielo  1993 ,PKR 6.5 lacs,650000,Islamabad,1993,"123,456km",Petrol,1500cc,Manual,Not Certified,Customer,123456
Daewoo Cielo  1995 GLE,PKR 6.7 lacs,670000,Islamabad,1995,"123,456km",Petrol,1500cc,Automatic,Not Certified,Customer,123456
Daewoo Cielo  1996 GLE,PKR 5 lacs,500000,Lahore,1996,"206,869km",Petrol,1500cc,Manual,Not Certified,Customer,206869
Daewoo Cielo  1999 ,PKR 9.75 lacs,975000,Rawalpindi,1999,"94,000km",Petrol,800cc,Manual,Not Certified,Customer,94000
Daewoo Racer  1983 ,PKR 3.8 lacs,380000,Islamabad,1983,"100,000km",Petrol,1500cc,Manual,Not Certified,Customer,100000
Daewoo Racer  1992 ,PKR 7.1 lacs,710000,Narowal,1992,"12,650km",Petrol,1500cc,Manual,Not Certified,Customer,12650
Daewoo Racer  1993 ,PKR 7 lacs,700000,Rawalpindi,1993,"123,456km",Petrol,1300cc,Manual,Not Certified,Customer,123456
Daewoo Racer  1993 Base Grade 1.5,PKR 8 lacs,800000,Rawalpindi,1993,"225,000km",Petrol,1500cc,Manual,Not Certified,Customer,225000
Daewoo Racer  1994 ,PKR 5 lacs,500000,Islamabad,1994,"100,000km",Petrol,100cc,Manual,Not Certified,Customer,100000
Daewoo Racer  1995 Base Grade 1.5,PKR 5 lacs,500000,Islamabad,1995,"200,000km",Petrol,1500cc,Manual,Not Certified,Customer,200000
Daewoo Racer  1997 ,PKR 4.5 lacs,450000,Rawalpindi,1997,"55,555km",Petrol,1600cc,Automatic,Not Certified,Customer,55555
